"Step","17/04/2025_22:06:37_elie-48n-1704-part1_tp_group_0 - lm_loss","17/04/2025_22:06:37_elie-48n-1704-part1_tp_group_0 - lm_loss__MIN","17/04/2025_22:06:37_elie-48n-1704-part1_tp_group_0 - lm_loss__MAX"
"57968","2.2922897338867188","2.2922897338867188","2.2922897338867188"
"57969","2.293612003326416","2.293612003326416","2.293612003326416"
"57983","2.310772657394409","2.310772657394409","2.310772657394409"
"57998","2.288121461868286","2.288121461868286","2.288121461868286"
"58014","2.301269292831421","2.301269292831421","2.301269292831421"
"58057","2.2861993312835693","2.2861993312835693","2.2861993312835693"
"58078","2.2905502319335938","2.2905502319335938","2.2905502319335938"
"58128","2.3030078411102295","2.3030078411102295","2.3030078411102295"
"58163","2.2846474647521973","2.2846474647521973","2.2846474647521973"
"58165","2.2751729488372803","2.2751729488372803","2.2751729488372803"
"58175","2.3028018474578857","2.3028018474578857","2.3028018474578857"
"58235","2.2687582969665527","2.2687582969665527","2.2687582969665527"
"58276","2.2554004192352295","2.2554004192352295","2.2554004192352295"
"58294","2.2794790267944336","2.2794790267944336","2.2794790267944336"
"58301","2.265871524810791","2.265871524810791","2.265871524810791"
"58322","2.2615771293640137","2.2615771293640137","2.2615771293640137"
"58336","2.313822031021118","2.313822031021118","2.313822031021118"
"58340","2.263284206390381","2.263284206390381","2.263284206390381"
"58342","2.2956302165985107","2.2956302165985107","2.2956302165985107"
"58346","2.2646055221557617","2.2646055221557617","2.2646055221557617"
"58348","2.2700395584106445","2.2700395584106445","2.2700395584106445"
"58374","2.2947123050689697","2.2947123050689697","2.2947123050689697"
"58389","2.2582900524139404","2.2582900524139404","2.2582900524139404"
"58409","2.271066665649414","2.271066665649414","2.271066665649414"
"58417","2.287405490875244","2.287405490875244","2.287405490875244"
"58444","2.2850213050842285","2.2850213050842285","2.2850213050842285"
"58468","2.299862861633301","2.299862861633301","2.299862861633301"
"58493","2.2980220317840576","2.2980220317840576","2.2980220317840576"
"58517","2.29177188873291","2.29177188873291","2.29177188873291"
"58529","2.272656202316284","2.272656202316284","2.272656202316284"
"58541","2.2619271278381348","2.2619271278381348","2.2619271278381348"
"58562","2.2851221561431885","2.2851221561431885","2.2851221561431885"
"58573","2.2828447818756104","2.2828447818756104","2.2828447818756104"
"58582","2.2637789249420166","2.2637789249420166","2.2637789249420166"
"58589","2.2903354167938232","2.2903354167938232","2.2903354167938232"
"58593","2.2595391273498535","2.2595391273498535","2.2595391273498535"
"58594","2.264225721359253","2.264225721359253","2.264225721359253"
"58614","2.2717769145965576","2.2717769145965576","2.2717769145965576"
"58626","2.2938520908355713","2.2938520908355713","2.2938520908355713"
"58629","2.3026063442230225","2.3026063442230225","2.3026063442230225"
"58657","2.2876439094543457","2.2876439094543457","2.2876439094543457"
"58683","2.2952890396118164","2.2952890396118164","2.2952890396118164"
"58684","2.3074662685394287","2.3074662685394287","2.3074662685394287"
"58708","2.3082172870635986","2.3082172870635986","2.3082172870635986"
"58727","2.25528621673584","2.25528621673584","2.25528621673584"
"58758","2.2770442962646484","2.2770442962646484","2.2770442962646484"
"58765","2.286649465560913","2.286649465560913","2.286649465560913"
"58774","2.278242349624634","2.278242349624634","2.278242349624634"
"58798","2.273954391479492","2.273954391479492","2.273954391479492"
"58801","2.271289348602295","2.271289348602295","2.271289348602295"
"58807","2.285801887512207","2.285801887512207","2.285801887512207"
"58816","2.313809633255005","2.313809633255005","2.313809633255005"
"58836","2.2938106060028076","2.2938106060028076","2.2938106060028076"
"58843","2.312727451324463","2.312727451324463","2.312727451324463"
"58846","2.2985405921936035","2.2985405921936035","2.2985405921936035"
"58854","2.2796356678009033","2.2796356678009033","2.2796356678009033"
"58861","2.2995901107788086","2.2995901107788086","2.2995901107788086"
"58880","2.282399892807007","2.282399892807007","2.282399892807007"
"58889","2.290963649749756","2.290963649749756","2.290963649749756"
"58906","2.262913227081299","2.262913227081299","2.262913227081299"
"58912","2.2754714488983154","2.2754714488983154","2.2754714488983154"
"58916","2.2921335697174072","2.2921335697174072","2.2921335697174072"
"58918","2.293844223022461","2.293844223022461","2.293844223022461"
"58946","2.301403045654297","2.301403045654297","2.301403045654297"
"58959","2.2782888412475586","2.2782888412475586","2.2782888412475586"
"58964","2.291161298751831","2.291161298751831","2.291161298751831"
"58974","2.288290500640869","2.288290500640869","2.288290500640869"
"58987","2.293231248855591","2.293231248855591","2.293231248855591"
"58989","2.282198190689087","2.282198190689087","2.282198190689087"
"58996","2.2794437408447266","2.2794437408447266","2.2794437408447266"
"59002","2.289867877960205","2.289867877960205","2.289867877960205"
"59016","2.2905423641204834","2.2905423641204834","2.2905423641204834"
"59029","2.2674624919891357","2.2674624919891357","2.2674624919891357"
"59037","2.2713873386383057","2.2713873386383057","2.2713873386383057"
"59057","2.2739410400390625","2.2739410400390625","2.2739410400390625"
"59058","2.2946693897247314","2.2946693897247314","2.2946693897247314"
"59096","2.314103841781616","2.314103841781616","2.314103841781616"
"59109","2.27913761138916","2.27913761138916","2.27913761138916"
"59167","2.2835655212402344","2.2835655212402344","2.2835655212402344"
"59185","2.292055130004883","2.292055130004883","2.292055130004883"
"59201","2.265549659729004","2.265549659729004","2.265549659729004"
"59207","2.2807137966156006","2.2807137966156006","2.2807137966156006"
"59227","2.2870476245880127","2.2870476245880127","2.2870476245880127"
"59252","2.272343873977661","2.272343873977661","2.272343873977661"
"59253","2.305929660797119","2.305929660797119","2.305929660797119"
"59293","2.2677597999572754","2.2677597999572754","2.2677597999572754"
"59294","2.2851202487945557","2.2851202487945557","2.2851202487945557"
"59329","2.280369758605957","2.280369758605957","2.280369758605957"
"59340","2.2788586616516113","2.2788586616516113","2.2788586616516113"
"59342","2.248706579208374","2.248706579208374","2.248706579208374"
"59368","2.2727408409118652","2.2727408409118652","2.2727408409118652"
"59404","2.2750651836395264","2.2750651836395264","2.2750651836395264"
"59430","2.313081979751587","2.313081979751587","2.313081979751587"
"59461","2.287844657897949","2.287844657897949","2.287844657897949"
"59462","2.2958993911743164","2.2958993911743164","2.2958993911743164"
"59465","2.2790846824645996","2.2790846824645996","2.2790846824645996"
"59480","2.266963481903076","2.266963481903076","2.266963481903076"
"59504","2.2771360874176025","2.2771360874176025","2.2771360874176025"
"59505","2.2743613719940186","2.2743613719940186","2.2743613719940186"
"59569","2.2755229473114014","2.2755229473114014","2.2755229473114014"
"59578","2.261507272720337","2.261507272720337","2.261507272720337"
"59599","2.2927608489990234","2.2927608489990234","2.2927608489990234"
"59603","2.2916836738586426","2.2916836738586426","2.2916836738586426"
"59620","2.2864603996276855","2.2864603996276855","2.2864603996276855"
"59621","2.2750630378723145","2.2750630378723145","2.2750630378723145"
"59623","2.290113687515259","2.290113687515259","2.290113687515259"
"59637","2.2605605125427246","2.2605605125427246","2.2605605125427246"
"59648","2.275373935699463","2.275373935699463","2.275373935699463"
"59723","2.276038408279419","2.276038408279419","2.276038408279419"
"59728","2.288985252380371","2.288985252380371","2.288985252380371"
"59742","2.302797317504883","2.302797317504883","2.302797317504883"
"59775","2.311993360519409","2.311993360519409","2.311993360519409"
"59782","2.284170389175415","2.284170389175415","2.284170389175415"
"59804","2.253188133239746","2.253188133239746","2.253188133239746"
"59840","2.295471429824829","2.295471429824829","2.295471429824829"
"59873","2.284398317337036","2.284398317337036","2.284398317337036"
"59889","2.2530298233032227","2.2530298233032227","2.2530298233032227"
"59905","2.2846460342407227","2.2846460342407227","2.2846460342407227"
"59921","2.298171281814575","2.298171281814575","2.298171281814575"
"59934","2.2878904342651367","2.2878904342651367","2.2878904342651367"
"59949","2.2852249145507812","2.2852249145507812","2.2852249145507812"
"59972","2.2841405868530273","2.2841405868530273","2.2841405868530273"
"59987","2.289921522140503","2.289921522140503","2.289921522140503"
"59994","2.280116558074951","2.280116558074951","2.280116558074951"
"60040","2.291959762573242","2.291959762573242","2.291959762573242"
"60042","2.286008834838867","2.286008834838867","2.286008834838867"
"60101","2.277963161468506","2.277963161468506","2.277963161468506"
"60115","2.2918715476989746","2.2918715476989746","2.2918715476989746"
"60126","2.2814459800720215","2.2814459800720215","2.2814459800720215"
"60163","2.2723312377929688","2.2723312377929688","2.2723312377929688"
"60198","2.264972686767578","2.264972686767578","2.264972686767578"
"60200","2.300482988357544","2.300482988357544","2.300482988357544"
"60203","2.276521921157837","2.276521921157837","2.276521921157837"
"60217","2.303990602493286","2.303990602493286","2.303990602493286"
"60240","2.2634332180023193","2.2634332180023193","2.2634332180023193"
"60252","2.277594566345215","2.277594566345215","2.277594566345215"
"60275","2.3028218746185303","2.3028218746185303","2.3028218746185303"
"60277","2.272629499435425","2.272629499435425","2.272629499435425"
"60281","2.284625768661499","2.284625768661499","2.284625768661499"
"60287","2.2826969623565674","2.2826969623565674","2.2826969623565674"
"60309","2.265399932861328","2.265399932861328","2.265399932861328"
"60336","2.2931265830993652","2.2931265830993652","2.2931265830993652"
"60349","2.292524576187134","2.292524576187134","2.292524576187134"
"60453","2.267057180404663","2.267057180404663","2.267057180404663"
"60473","2.2855870723724365","2.2855870723724365","2.2855870723724365"
"60477","2.2512834072113037","2.2512834072113037","2.2512834072113037"
"60494","2.2952311038970947","2.2952311038970947","2.2952311038970947"
"60499","2.286229133605957","2.286229133605957","2.286229133605957"
"60559","2.315513849258423","2.315513849258423","2.315513849258423"
"60575","2.2949211597442627","2.2949211597442627","2.2949211597442627"
"60604","2.2571938037872314","2.2571938037872314","2.2571938037872314"
"60627","2.2781362533569336","2.2781362533569336","2.2781362533569336"
"60671","2.2847602367401123","2.2847602367401123","2.2847602367401123"
"60728","2.275343894958496","2.275343894958496","2.275343894958496"
"60774","2.291127920150757","2.291127920150757","2.291127920150757"
"60790","2.272010087966919","2.272010087966919","2.272010087966919"
"60798","2.280881404876709","2.280881404876709","2.280881404876709"
"60813","2.289356231689453","2.289356231689453","2.289356231689453"
"60882","2.288214683532715","2.288214683532715","2.288214683532715"
"60885","2.2707560062408447","2.2707560062408447","2.2707560062408447"
"60891","2.27401065826416","2.27401065826416","2.27401065826416"
"60893","2.2369930744171143","2.2369930744171143","2.2369930744171143"
"60930","2.2661328315734863","2.2661328315734863","2.2661328315734863"
"60980","2.2689177989959717","2.2689177989959717","2.2689177989959717"
"60989","2.2673280239105225","2.2673280239105225","2.2673280239105225"
"61010","2.2589075565338135","2.2589075565338135","2.2589075565338135"
"61036","2.2758164405822754","2.2758164405822754","2.2758164405822754"
"61067","2.253040075302124","2.253040075302124","2.253040075302124"
"61068","2.303352117538452","2.303352117538452","2.303352117538452"
"61072","2.2628190517425537","2.2628190517425537","2.2628190517425537"
"61086","2.289508581161499","2.289508581161499","2.289508581161499"
"61092","2.305870771408081","2.305870771408081","2.305870771408081"
"61112","2.285112142562866","2.285112142562866","2.285112142562866"
"61121","2.2535693645477295","2.2535693645477295","2.2535693645477295"
"61129","2.286616086959839","2.286616086959839","2.286616086959839"
"61141","2.2765324115753174","2.2765324115753174","2.2765324115753174"
"61177","2.266561269760132","2.266561269760132","2.266561269760132"
"61180","2.285348892211914","2.285348892211914","2.285348892211914"
"61184","2.283350706100464","2.283350706100464","2.283350706100464"
"61268","2.300950527191162","2.300950527191162","2.300950527191162"
"61283","2.2799417972564697","2.2799417972564697","2.2799417972564697"
"61292","2.28202486038208","2.28202486038208","2.28202486038208"
"61307","2.277534008026123","2.277534008026123","2.277534008026123"
"61311","2.256734848022461","2.256734848022461","2.256734848022461"
"61334","2.2638564109802246","2.2638564109802246","2.2638564109802246"
"61339","2.274449586868286","2.274449586868286","2.274449586868286"
"61365","2.2830636501312256","2.2830636501312256","2.2830636501312256"
"61369","2.267275094985962","2.267275094985962","2.267275094985962"
"61388","2.278362274169922","2.278362274169922","2.278362274169922"
"61413","2.2618629932403564","2.2618629932403564","2.2618629932403564"
"61416","2.2912614345550537","2.2912614345550537","2.2912614345550537"
"61436","2.2731220722198486","2.2731220722198486","2.2731220722198486"
"61493","2.2530572414398193","2.2530572414398193","2.2530572414398193"
"61507","2.279294967651367","2.279294967651367","2.279294967651367"
"61527","2.286332130432129","2.286332130432129","2.286332130432129"
"61528","2.248997926712036","2.248997926712036","2.248997926712036"
"61557","2.2777395248413086","2.2777395248413086","2.2777395248413086"
"61564","2.28485107421875","2.28485107421875","2.28485107421875"
"61578","2.2741620540618896","2.2741620540618896","2.2741620540618896"
"61589","2.287205457687378","2.287205457687378","2.287205457687378"
"61611","2.2795474529266357","2.2795474529266357","2.2795474529266357"
"61617","2.2834057807922363","2.2834057807922363","2.2834057807922363"
"61622","2.274099588394165","2.274099588394165","2.274099588394165"
"61663","2.2775700092315674","2.2775700092315674","2.2775700092315674"
"61682","2.275423049926758","2.275423049926758","2.275423049926758"
"61699","2.3071975708007812","2.3071975708007812","2.3071975708007812"
"61712","2.2674782276153564","2.2674782276153564","2.2674782276153564"
"61715","2.2847211360931396","2.2847211360931396","2.2847211360931396"
"61722","2.2735750675201416","2.2735750675201416","2.2735750675201416"
"61732","2.2806918621063232","2.2806918621063232","2.2806918621063232"
"61778","2.2755062580108643","2.2755062580108643","2.2755062580108643"
"61786","2.2875499725341797","2.2875499725341797","2.2875499725341797"
"61787","2.251673460006714","2.251673460006714","2.251673460006714"
"61807","2.284824848175049","2.284824848175049","2.284824848175049"
"61827","2.2591309547424316","2.2591309547424316","2.2591309547424316"
"61830","2.2854862213134766","2.2854862213134766","2.2854862213134766"
"61839","2.275069236755371","2.275069236755371","2.275069236755371"
"61852","2.2762508392333984","2.2762508392333984","2.2762508392333984"
"61898","2.274822473526001","2.274822473526001","2.274822473526001"
"61912","2.2975916862487793","2.2975916862487793","2.2975916862487793"
"61930","2.2603166103363037","2.2603166103363037","2.2603166103363037"
"61961","2.2728121280670166","2.2728121280670166","2.2728121280670166"
"61970","2.2709548473358154","2.2709548473358154","2.2709548473358154"
"61972","2.2710797786712646","2.2710797786712646","2.2710797786712646"
"62014","2.2730915546417236","2.2730915546417236","2.2730915546417236"
"62024","2.269254207611084","2.269254207611084","2.269254207611084"
"62036","2.2828569412231445","2.2828569412231445","2.2828569412231445"
"62038","2.28340482711792","2.28340482711792","2.28340482711792"
"62040","2.275414228439331","2.275414228439331","2.275414228439331"
"62049","2.290482759475708","2.290482759475708","2.290482759475708"
"62052","2.260570764541626","2.260570764541626","2.260570764541626"
"62096","2.273829460144043","2.273829460144043","2.273829460144043"
"62156","2.318871021270752","2.318871021270752","2.318871021270752"
"62164","2.301809310913086","2.301809310913086","2.301809310913086"
"62197","2.265587091445923","2.265587091445923","2.265587091445923"
"62215","2.2719225883483887","2.2719225883483887","2.2719225883483887"
"62230","2.2642834186553955","2.2642834186553955","2.2642834186553955"
"62236","2.2747578620910645","2.2747578620910645","2.2747578620910645"
"62263","2.2577710151672363","2.2577710151672363","2.2577710151672363"
"62278","2.26513934135437","2.26513934135437","2.26513934135437"
"62287","2.3042476177215576","2.3042476177215576","2.3042476177215576"
"62305","2.2906413078308105","2.2906413078308105","2.2906413078308105"
"62335","2.2788565158843994","2.2788565158843994","2.2788565158843994"
"62343","2.249518394470215","2.249518394470215","2.249518394470215"
"62364","2.2785086631774902","2.2785086631774902","2.2785086631774902"
"62369","2.27938175201416","2.27938175201416","2.27938175201416"
"62385","2.274872303009033","2.274872303009033","2.274872303009033"
"62393","2.256582021713257","2.256582021713257","2.256582021713257"
"62427","2.2741239070892334","2.2741239070892334","2.2741239070892334"
"62430","2.2642602920532227","2.2642602920532227","2.2642602920532227"
"62431","2.295243978500366","2.295243978500366","2.295243978500366"
"62433","2.290212869644165","2.290212869644165","2.290212869644165"
"62438","2.2497310638427734","2.2497310638427734","2.2497310638427734"
"62484","2.277428150177002","2.277428150177002","2.277428150177002"
"62562","2.274482011795044","2.274482011795044","2.274482011795044"
"62595","2.277235507965088","2.277235507965088","2.277235507965088"
"62681","2.273064374923706","2.273064374923706","2.273064374923706"
"62688","2.267526388168335","2.267526388168335","2.267526388168335"
"62695","2.2552120685577393","2.2552120685577393","2.2552120685577393"
"62717","2.2742390632629395","2.2742390632629395","2.2742390632629395"
"62730","2.274890422821045","2.274890422821045","2.274890422821045"
"62851","2.285684585571289","2.285684585571289","2.285684585571289"
"62923","2.2699191570281982","2.2699191570281982","2.2699191570281982"
"62953","2.2550671100616455","2.2550671100616455","2.2550671100616455"
"63099","2.258760929107666","2.258760929107666","2.258760929107666"
"63114","2.2949109077453613","2.2949109077453613","2.2949109077453613"
"63121","2.2755250930786133","2.2755250930786133","2.2755250930786133"
"63123","2.2714273929595947","2.2714273929595947","2.2714273929595947"
"63135","2.2744317054748535","2.2744317054748535","2.2744317054748535"
"63137","2.292494535446167","2.292494535446167","2.292494535446167"
"63150","2.2790863513946533","2.2790863513946533","2.2790863513946533"
"63166","2.265599012374878","2.265599012374878","2.265599012374878"
"63168","2.2744529247283936","2.2744529247283936","2.2744529247283936"
"63169","2.27242374420166","2.27242374420166","2.27242374420166"
"63190","2.2779762744903564","2.2779762744903564","2.2779762744903564"
"63200","2.2356550693511963","2.2356550693511963","2.2356550693511963"
"63214","2.2665293216705322","2.2665293216705322","2.2665293216705322"
"63229","2.2738122940063477","2.2738122940063477","2.2738122940063477"
"63240","2.2732114791870117","2.2732114791870117","2.2732114791870117"
"63288","2.2810373306274414","2.2810373306274414","2.2810373306274414"
"63309","2.2792773246765137","2.2792773246765137","2.2792773246765137"
"63339","2.2646379470825195","2.2646379470825195","2.2646379470825195"
"63357","2.274075746536255","2.274075746536255","2.274075746536255"
"63386","2.2915310859680176","2.2915310859680176","2.2915310859680176"
"63432","2.266353130340576","2.266353130340576","2.266353130340576"
"63441","2.2983124256134033","2.2983124256134033","2.2983124256134033"
"63443","2.2609264850616455","2.2609264850616455","2.2609264850616455"
"63492","2.2894864082336426","2.2894864082336426","2.2894864082336426"
"63508","2.253222942352295","2.253222942352295","2.253222942352295"
"63561","2.266068935394287","2.266068935394287","2.266068935394287"
"63563","2.280322313308716","2.280322313308716","2.280322313308716"
"63574","2.292052745819092","2.292052745819092","2.292052745819092"
"63588","2.305931329727173","2.305931329727173","2.305931329727173"
"63612","2.2686760425567627","2.2686760425567627","2.2686760425567627"
"63631","2.2925376892089844","2.2925376892089844","2.2925376892089844"
"63734","2.2529091835021973","2.2529091835021973","2.2529091835021973"
"63739","2.2476794719696045","2.2476794719696045","2.2476794719696045"
"63765","2.2574894428253174","2.2574894428253174","2.2574894428253174"
"63771","2.279311418533325","2.279311418533325","2.279311418533325"
"63801","2.2860665321350098","2.2860665321350098","2.2860665321350098"
"63813","2.2856369018554688","2.2856369018554688","2.2856369018554688"
"63821","2.2780566215515137","2.2780566215515137","2.2780566215515137"
"63826","2.2429587841033936","2.2429587841033936","2.2429587841033936"
"63829","2.2770516872406006","2.2770516872406006","2.2770516872406006"
"63831","2.25634765625","2.25634765625","2.25634765625"
"63869","2.2819085121154785","2.2819085121154785","2.2819085121154785"
"63887","2.2681846618652344","2.2681846618652344","2.2681846618652344"
"63917","2.2746241092681885","2.2746241092681885","2.2746241092681885"
"63930","2.2682247161865234","2.2682247161865234","2.2682247161865234"
"63959","2.2790768146514893","2.2790768146514893","2.2790768146514893"
"63990","2.2613563537597656","2.2613563537597656","2.2613563537597656"
"63995","2.28254771232605","2.28254771232605","2.28254771232605"
"64017","2.2607197761535645","2.2607197761535645","2.2607197761535645"
"64022","2.2595789432525635","2.2595789432525635","2.2595789432525635"
"64047","2.2938742637634277","2.2938742637634277","2.2938742637634277"
"64075","2.251068592071533","2.251068592071533","2.251068592071533"
"64077","2.2748050689697266","2.2748050689697266","2.2748050689697266"
"64101","2.286146640777588","2.286146640777588","2.286146640777588"
"64143","2.2820849418640137","2.2820849418640137","2.2820849418640137"
"64165","2.280526876449585","2.280526876449585","2.280526876449585"
"64218","2.292067766189575","2.292067766189575","2.292067766189575"
"64229","2.27744460105896","2.27744460105896","2.27744460105896"
"64243","2.275951623916626","2.275951623916626","2.275951623916626"
"64253","2.299705743789673","2.299705743789673","2.299705743789673"
"64263","2.282449960708618","2.282449960708618","2.282449960708618"
"64288","2.27836537361145","2.27836537361145","2.27836537361145"
"64309","2.2625441551208496","2.2625441551208496","2.2625441551208496"
"64323","2.2880170345306396","2.2880170345306396","2.2880170345306396"
"64327","2.2652268409729004","2.2652268409729004","2.2652268409729004"
"64330","2.279571771621704","2.279571771621704","2.279571771621704"
"64332","2.2761383056640625","2.2761383056640625","2.2761383056640625"
"64366","2.281714916229248","2.281714916229248","2.281714916229248"
"64370","2.2868733406066895","2.2868733406066895","2.2868733406066895"
"64393","2.2674989700317383","2.2674989700317383","2.2674989700317383"
"64397","2.270504951477051","2.270504951477051","2.270504951477051"
"64404","2.285749673843384","2.285749673843384","2.285749673843384"
"64407","2.2621452808380127","2.2621452808380127","2.2621452808380127"
"64435","2.29103946685791","2.29103946685791","2.29103946685791"
"64450","2.2950634956359863","2.2950634956359863","2.2950634956359863"
"64455","2.295623302459717","2.295623302459717","2.295623302459717"
"64456","2.3048644065856934","2.3048644065856934","2.3048644065856934"
"64485","2.276850461959839","2.276850461959839","2.276850461959839"
"64502","2.2841503620147705","2.2841503620147705","2.2841503620147705"
"64513","2.266972780227661","2.266972780227661","2.266972780227661"
"64524","2.2634246349334717","2.2634246349334717","2.2634246349334717"
"64598","2.248239278793335","2.248239278793335","2.248239278793335"
"64610","2.2720704078674316","2.2720704078674316","2.2720704078674316"
"64618","2.2856361865997314","2.2856361865997314","2.2856361865997314"
"64619","2.283416748046875","2.283416748046875","2.283416748046875"
"64689","2.2626516819000244","2.2626516819000244","2.2626516819000244"
"64703","2.2658567428588867","2.2658567428588867","2.2658567428588867"
"64721","2.278731346130371","2.278731346130371","2.278731346130371"
"64744","2.2852158546447754","2.2852158546447754","2.2852158546447754"
"64782","2.2496042251586914","2.2496042251586914","2.2496042251586914"
"64813","2.250777244567871","2.250777244567871","2.250777244567871"
"64851","2.2954893112182617","2.2954893112182617","2.2954893112182617"
"64867","2.263413429260254","2.263413429260254","2.263413429260254"
"64877","2.272169828414917","2.272169828414917","2.272169828414917"
"64886","2.2813591957092285","2.2813591957092285","2.2813591957092285"
"64891","2.2697277069091797","2.2697277069091797","2.2697277069091797"
"64899","2.2820913791656494","2.2820913791656494","2.2820913791656494"
"64912","2.286038875579834","2.286038875579834","2.286038875579834"
"64913","2.271117687225342","2.271117687225342","2.271117687225342"
"64926","2.2618308067321777","2.2618308067321777","2.2618308067321777"
"64966","2.2755887508392334","2.2755887508392334","2.2755887508392334"
"64968","2.2867794036865234","2.2867794036865234","2.2867794036865234"
"64974","2.266608715057373","2.266608715057373","2.266608715057373"
"64992","2.3021292686462402","2.3021292686462402","2.3021292686462402"
"64999","2.2832822799682617","2.2832822799682617","2.2832822799682617"
"65040","2.2677221298217773","2.2677221298217773","2.2677221298217773"
"65065","2.2325072288513184","2.2325072288513184","2.2325072288513184"
"65067","2.266158103942871","2.266158103942871","2.266158103942871"
"65074","2.3110885620117188","2.3110885620117188","2.3110885620117188"
"65079","2.274043321609497","2.274043321609497","2.274043321609497"
"65101","2.292173385620117","2.292173385620117","2.292173385620117"
"65132","2.2775557041168213","2.2775557041168213","2.2775557041168213"
"65134","2.2811503410339355","2.2811503410339355","2.2811503410339355"
"65140","2.2729575634002686","2.2729575634002686","2.2729575634002686"
"65144","2.2641592025756836","2.2641592025756836","2.2641592025756836"
"65154","2.270944118499756","2.270944118499756","2.270944118499756"
"65163","2.2878355979919434","2.2878355979919434","2.2878355979919434"
"65168","2.2740252017974854","2.2740252017974854","2.2740252017974854"
"65192","2.2790427207946777","2.2790427207946777","2.2790427207946777"
"65200","2.2853314876556396","2.2853314876556396","2.2853314876556396"
"65210","2.2700982093811035","2.2700982093811035","2.2700982093811035"
"65244","2.2529263496398926","2.2529263496398926","2.2529263496398926"
"65260","2.2708704471588135","2.2708704471588135","2.2708704471588135"
"65283","2.2799808979034424","2.2799808979034424","2.2799808979034424"
"65292","2.269711971282959","2.269711971282959","2.269711971282959"
"65300","2.269361972808838","2.269361972808838","2.269361972808838"
"65347","2.2652230262756348","2.2652230262756348","2.2652230262756348"
"65363","2.2722041606903076","2.2722041606903076","2.2722041606903076"
"65403","2.2630035877227783","2.2630035877227783","2.2630035877227783"
"65410","2.286081075668335","2.286081075668335","2.286081075668335"
"65414","2.273599624633789","2.273599624633789","2.273599624633789"
"65465","2.283721446990967","2.283721446990967","2.283721446990967"
"65512","2.2653183937072754","2.2653183937072754","2.2653183937072754"
"65513","2.2863898277282715","2.2863898277282715","2.2863898277282715"
"65516","2.299722194671631","2.299722194671631","2.299722194671631"
"65588","2.27518367767334","2.27518367767334","2.27518367767334"
"65592","2.273696184158325","2.273696184158325","2.273696184158325"
"65615","2.280698537826538","2.280698537826538","2.280698537826538"
"65657","2.280885696411133","2.280885696411133","2.280885696411133"
"65755","2.2755813598632812","2.2755813598632812","2.2755813598632812"
"65758","2.251324415206909","2.251324415206909","2.251324415206909"
"65783","2.265350341796875","2.265350341796875","2.265350341796875"
"65792","2.2761411666870117","2.2761411666870117","2.2761411666870117"
"65801","2.292557716369629","2.292557716369629","2.292557716369629"
"65806","2.2603321075439453","2.2603321075439453","2.2603321075439453"
"65845","2.2866756916046143","2.2866756916046143","2.2866756916046143"
"65868","2.289825201034546","2.289825201034546","2.289825201034546"
"65875","2.275707960128784","2.275707960128784","2.275707960128784"
"65891","2.283061981201172","2.283061981201172","2.283061981201172"
"65902","2.2861907482147217","2.2861907482147217","2.2861907482147217"
"65955","2.2865235805511475","2.2865235805511475","2.2865235805511475"
"65960","2.270927906036377","2.270927906036377","2.270927906036377"
"65972","2.3000149726867676","2.3000149726867676","2.3000149726867676"
"65997","2.2567031383514404","2.2567031383514404","2.2567031383514404"
"66015","2.249298334121704","2.249298334121704","2.249298334121704"
"66028","2.2724881172180176","2.2724881172180176","2.2724881172180176"
"66046","2.2860910892486572","2.2860910892486572","2.2860910892486572"
"66052","2.2562456130981445","2.2562456130981445","2.2562456130981445"
"66057","2.2672619819641113","2.2672619819641113","2.2672619819641113"
"66086","2.2563414573669434","2.2563414573669434","2.2563414573669434"
"66089","2.2716033458709717","2.2716033458709717","2.2716033458709717"
"66097","2.283917188644409","2.283917188644409","2.283917188644409"
"66120","2.28458309173584","2.28458309173584","2.28458309173584"
"66186","2.2691640853881836","2.2691640853881836","2.2691640853881836"
"66204","2.2585957050323486","2.2585957050323486","2.2585957050323486"
"66235","2.304173707962036","2.304173707962036","2.304173707962036"
"66241","2.2757761478424072","2.2757761478424072","2.2757761478424072"
"66244","2.243171453475952","2.243171453475952","2.243171453475952"
"66328","2.2613179683685303","2.2613179683685303","2.2613179683685303"
"66346","2.2573025226593018","2.2573025226593018","2.2573025226593018"
"66365","2.271533489227295","2.271533489227295","2.271533489227295"
"66366","2.262784719467163","2.262784719467163","2.262784719467163"
"66393","2.27538800239563","2.27538800239563","2.27538800239563"
"66415","2.266010046005249","2.266010046005249","2.266010046005249"
"66431","2.2623822689056396","2.2623822689056396","2.2623822689056396"
"66497","2.2624669075012207","2.2624669075012207","2.2624669075012207"
"66514","2.265925884246826","2.265925884246826","2.265925884246826"
"66520","2.286327600479126","2.286327600479126","2.286327600479126"
"66523","2.2661657333374023","2.2661657333374023","2.2661657333374023"
"66550","2.264775514602661","2.264775514602661","2.264775514602661"
"66552","2.2597579956054688","2.2597579956054688","2.2597579956054688"
"66599","2.2701823711395264","2.2701823711395264","2.2701823711395264"
"66613","2.2553043365478516","2.2553043365478516","2.2553043365478516"
"66630","2.2703778743743896","2.2703778743743896","2.2703778743743896"
"66666","2.2714250087738037","2.2714250087738037","2.2714250087738037"
"66689","2.245059013366699","2.245059013366699","2.245059013366699"
"66708","2.2615060806274414","2.2615060806274414","2.2615060806274414"
"66721","2.276566743850708","2.276566743850708","2.276566743850708"
